time_sec	queue_density
88.2667	0.811909
88.3333	0.811767
88.4	0.81113
88.4667	0.809996
88.5333	0.809713
88.6	0.809677
88.6667	0.812086
88.7333	0.812901
88.8	0.810775
88.8667	0.809961
88.9333	0.809713
89	0.810634
89.0667	0.803797
89.1333	0.799936
89.2	0.799724
89.2667	0.798626
89.3333	0.798555
89.4	0.798944
89.4667	0.79735
89.5333	0.798661
89.6	0.799263
89.6667	0.799901
89.7333	0.799299
89.8	0.800645
89.8667	0.80323
89.9333	0.802628
90	0.802487
90.0667	0.801105
90.1333	0.801778
90.2	0.803833
90.2667	0.803585
90.3333	0.803478
90.4	0.803762
90.4667	0.805568
90.5333	0.804718
90.6	0.806206
90.6667	0.806879
90.7333	0.812157
90.8	0.81198
90.8667	0.810882
90.9333	0.810882
91	0.810988
91.0667	0.810315
91.1333	0.810457
91.2	0.810315
91.2667	0.810669
91.3333	0.810705
91.4	0.810457
91.4667	0.811767
91.5333	0.812086
91.6	0.810811
91.6667	0.809288
91.7333	0.806206
91.8	0.804293
91.8667	0.804364
91.9333	0.805037
92	0.80447
92.0667	0.806206
92.1333	0.806525
92.2	0.807906
92.2667	0.808402
92.3333	0.808473
92.4	0.803585
92.4667	0.804435
92.5333	0.804293
92.6	0.802203
92.6667	0.803691
92.7333	0.805533
92.8	0.808438
92.8667	0.808508
92.9333	0.809181
93	0.808615
93.0667	0.809642
93.1333	0.811484
93.2	0.812192
93.2667	0.812582
93.3333	0.813184
93.4	0.813042
93.4667	0.812051
93.5333	0.812865
93.6	0.814459
93.6667	0.814388
93.7333	0.81616
93.8	0.818037
93.8667	0.816939
93.9333	0.817293
94	0.818072
94.0667	0.822394
94.1333	0.821862
94.2	0.823031
94.2667	0.823527
94.3333	0.824236
94.4	0.823952
94.4667	0.823775
94.5333	0.824094
94.6	0.823492
94.6667	0.822783
94.7333	0.822465
94.8	0.822181
94.8667	0.823315
94.9333	0.823598
95	0.82211
95.0667	0.822677
95.1333	0.824448
95.2	0.825228
95.2667	0.823882
95.3333	0.824165
95.4	0.825511
95.4667	0.824803
95.5333	0.826644
95.6	0.824377
95.6667	0.824094
95.7333	0.827317
95.8	0.826892
95.8667	0.824413
95.9333	0.822536
96	0.824944
96.0667	0.825086
96.1333	0.820942
96.2	0.817754
96.2667	0.820481
96.3333	0.819879
96.4	0.819383
96.4667	0.821898
96.5333	0.820658
96.6	0.820729
96.6667	0.821367
96.7333	0.824909
96.8	0.820587
96.8667	0.820729
96.9333	0.819773
97	0.817612
97.0667	0.815982
97.1333	0.818497
97.2	0.819737
