time_sec	dynamic_density
69.1333	0.0554267
69.2	0.068719
69.2667	0.0551445
69.3333	0.0723086
69.4	0.0626528
69.4667	0.0818703
69.5333	0.0639225
69.6	0.0546743
69.6667	0.0419776
69.7333	0.0857107
69.8	0.0479027
69.8667	0.0670418
69.9333	0.0609443
70	0.0514139
70.0667	0.0540316
70.1333	0.0449401
70.2	0.0697849
70.2667	0.0418522
70.3333	0.0423694
70.4	0.0476519
70.4667	0.0469465
70.5333	0.042244
70.6	0.0408019
70.6667	0.283576
70.7333	0.10706
70.8	0.0713838
70.8667	0.0576055
70.9333	0.0297041
71	0.0565082
71.0667	0.0410841
71.1333	0.0584833
71.2	0.0436234
71.2667	0.0538435
71.3333	0.042871
71.4	0.048467
71.4667	0.0803342
71.5333	0.0605367
71.6	0.0602389
71.6667	0.0681547
71.7333	0.0472287
71.8	0.0379177
71.8667	0.0387015
71.9333	0.049674
72	0.0653019
72.0667	0.0742523
72.1333	0.0687034
72.2	0.0493761
72.2667	0.0526836
72.3333	0.213822
72.4	0.0759295
72.4667	0.10891
72.5333	0.0491253
72.6	0.037087
72.6667	0.0501442
72.7333	0.0455671
72.8	0.0557088
72.8667	0.0821838
72.9333	0.0411625
73	0.060474
73.0667	0.0545802
73.1333	0.0414446
73.2	0.0502069
73.2667	0.0551445
73.3333	0.045912
73.4	0.0520095
73.4667	0.0574644
73.5333	0.047307
73.6	0.0393128
73.6667	0.0549407
73.7333	0.044031
73.8	0.0376042
73.8667	0.0462882
73.9333	0.0436077
74	0.184071
74.0667	0.0879365
74.1333	0.0492507
74.2	0.0545489
74.2667	0.0657721
74.3333	0.0529187
74.4	0.0370713
74.4667	0.0613518
74.5333	0.0473541
74.6	0.0536397
74.6667	0.0798953
74.7333	0.0998495
74.8	0.0587654
74.8667	0.0487335
74.9333	0.0383096
75	0.0432316
75.0667	0.0313029
75.1333	0.0461784
75.2	0.0471033
75.2667	0.0569628
75.3333	0.0569315
75.4	0.051696
75.4667	0.0537495
75.5333	0.0651922
75.6	0.0582795
75.6667	0.174321
75.7333	0.0515863
75.8	0.0514452
75.8667	0.0503323
75.9333	0.0472757
76	0.0526052
76.0667	0.0515393
76.1333	0.0545018
76.2	0.0576212
76.2667	0.0502696
76.3333	0.0382469
76.4	0.0413192
76.4667	0.0395009
76.5333	0.0421343
76.6	0.0435137
76.6667	0.0530284
76.7333	0.0521663
76.8	0.0600351
76.8667	0.0412252
76.9333	0.0414916
77	0.054157
77.0667	0.0619161
77.1333	0.0630447
77.2	0.0558969
77.2667	0.054063
77.3333	0.152173
77.4	0.0541413
77.4667	0.0809769
77.5333	0.0584049
77.6	0.0646279
77.6667	0.0707098
77.7333	0.0600508
77.8	0.0513198
77.8667	0.0600038
77.9333	0.0682645
78	0.0497523
78.0667	0.134914
78.1333	0.0646749
78.2	0.061728
78.2667	0.0958367
78.3333	0.0631074
78.4	0.053577
78.4667	0.0501129
78.5333	0.0570725
78.6	0.0542354
78.6667	0.0730767
78.7333	0.0509123
78.8	0.0505988
78.8667	0.0551759
78.9333	0.0398144
79	0.220421
79.0667	0.0993479
79.1333	0.0478713
79.2	0.0476362
79.2667	0.074221
79.3333	0.0376826
79.4	0.0721519
79.4667	0.056132
79.5333	0.0494232
79.6	0.0420873
79.6667	0.0762744
79.7333	0.0717913
79.8	0.0619318
79.8667	0.0830616
79.9333	0.0288106
80	0.0258794
80.0667	0.0542981
80.1333	0.0138567
80.2	0.0464919
80.2667	0.0542667
80.3333	0.0432002
80.4	0.0316164
80.4667	0.076243
80.5333	0.0417268
80.6	0.0290614
80.6667	0.279845
80.7333	0.126121
80.8	0.0864161
80.8667	0.0441877
80.9333	0.112123
81	0.085601
81.0667	0.0913694
81.1333	0.0790488
81.2	0.0784218
81.2667	0.0432002
