time_sec	Dynamic_density
76.2	0.0830891
76.2667	0.0697301
76.3333	0.0459041
76.4	0.0777008
76.4667	0.0798639
76.5333	0.0769131
76.6	0.0638441
76.6667	0.0847545
76.7333	0.0508613
76.8	0.0754593
76.8667	0.081502
76.9333	0.0738173
77	0.0739427
77.0667	0.0760863
77.1333	0.0673005
77.2	0.069977
77.2667	0.0712505
77.3333	0.22887
77.4	0.0995047
77.4667	0.110673
77.5333	0.0852209
77.6	0.0916319
77.6667	0.081165
77.7333	0.0725516
77.8	0.0648669
77.8667	0.0617476
77.9333	0.0541844
78	0.0568884
78.0667	0.0783278
78.1333	0.057872
78.2	0.0539258
78.2667	0.0734999
78.3333	0.0496583
78.4	0.054545
78.4667	0.0531734
78.5333	0.0602663
78.6	0.0559949
78.6667	0.105798
78.7333	0.0501089
78.8	0.0677825
78.8667	0.0625509
78.9333	0.0551093
79	0.262634
79.0667	0.124001
79.1333	0.116218
79.2	0.0955428
79.2667	0.0980155
79.3333	0.0690835
79.4	0.123389
79.4667	0.056618
79.5333	0.0659485
79.6	0.0501089
79.6667	0.0809808
79.7333	0.0748323
79.8	0.0568923
79.8667	0.0681234
79.9333	0.0531225
80	0.0255619
80.0667	0.048804
80.1333	0.0308405
80.2	0.0394265
80.2667	0.0417816
80.3333	0.0311697
80.4	0.0553326
80.4667	0.079523
80.5333	0.0497171
80.6	0.0505596
80.6667	0.267873
80.7333	0.0851033
80.8	0.0721636
80.8667	0.0357507
80.9333	0.0707372
81	0.0715876
81.0667	0.0951235
81.1333	0.0608659
81.2	0.0553561
81.2667	0.0829754
81.3333	0.087286
81.4	0.0897509
81.4667	0.0636678
81.5333	0.048949
81.6	0.0580718
81.6667	0.0673436
81.7333	0.0535809
81.8	0.0787902
81.8667	0.0688092
81.9333	0.0413388
82	0.0392815
82.0667	0.0470837
82.1333	0.0374161
82.2	0.0423342
82.2667	0.0518018
82.3333	0.173036
82.4	0.0824895
82.4667	0.100382
82.5333	0.0762352
82.6	0.0470719
82.6667	0.0683232
82.7333	0.0813531
82.8	0.061054
82.8667	0.0598039
82.9333	0.0425027
83	0.0381215
83.0667	0.0601096
83.1333	0.038098
83.2	0.0494819
83.2667	0.0653528
83.3333	0.0602663
83.4	0.0542236
83.4667	0.0565161
83.5333	0.0410606
83.6	0.0531303
83.6667	0.0555717
83.7333	0.0511357
83.8	0.0549133
83.8667	0.0427064
83.9333	0.0466173
84	0.210817
84.0667	0.0821251
84.1333	0.0617006
84.2	0.0660621
84.2667	0.0733079
