time_sec	queue_density
59.8	0.843305
59.8667	0.843407
59.9333	0.843195
60	0.843148
60.0667	0.843235
60.1333	0.843219
60.2	0.843666
60.2667	0.843493
60.3333	0.838881
60.4	0.83894
60.4667	0.838952
60.5333	0.839128
60.6	0.839057
60.6667	0.839257
60.7333	0.839245
60.8	0.83912
60.8667	0.839018
60.9333	0.839845
61	0.839363
61.0667	0.841193
61.1333	0.841213
61.2	0.841397
61.2667	0.841702
61.3333	0.842235
61.4	0.842329
61.4667	0.84271
61.5333	0.842796
61.6	0.844594
61.6667	0.84423
61.7333	0.844026
61.8	0.844116
61.8667	0.843901
61.9333	0.844085
62	0.839751
62.0667	0.840225
62.1333	0.84019
62.2	0.841416
62.2667	0.841514
62.3333	0.841287
62.4	0.84151
62.4667	0.842314
62.5333	0.842698
62.6	0.842929
62.6667	0.842819
62.7333	0.842455
62.8	0.842357
62.8667	0.841785
62.9333	0.841777
63	0.841142
63.0667	0.840785
63.1333	0.841436
63.2	0.841761
63.2667	0.842286
63.3333	0.842239
63.4	0.842016
63.4667	0.841942
63.5333	0.842043
63.6	0.84202
63.6667	0.844308
63.7333	0.843497
63.8	0.844105
63.8667	0.844289
63.9333	0.843858
64	0.84414
64.0667	0.843399
64.1333	0.843454
64.2	0.843227
64.2667	0.843286
64.3333	0.843074
64.4	0.843611
64.4667	0.843411
64.5333	0.842455
64.6	0.841859
64.6667	0.841569
64.7333	0.841797
64.8	0.841875
64.8667	0.841989
64.9333	0.842212
65	0.841914
65.0667	0.842239
65.1333	0.841671
65.2	0.841362
65.2667	0.840985
65.3333	0.836177
65.4	0.836012
65.4667	0.836001
65.5333	0.834997
65.6	0.835229
65.6667	0.834715
65.7333	0.8349
65.8	0.834778
65.8667	0.835444
65.9333	0.836091
66	0.836428
66.0667	0.837799
66.1333	0.838375
66.2	0.838407
66.2667	0.838709
66.3333	0.838481
66.4	0.838595
66.4667	0.838599
66.5333	0.838595
66.6	0.839018
66.6667	0.839633
66.7333	0.840617
66.8	0.84113
66.8667	0.84104
66.9333	0.840844
67	0.8393
67.0667	0.839398
67.1333	0.83952
67.2	0.839747
67.2667	0.840221
67.3333	0.840174
67.4	0.840264
67.4667	0.839939
67.5333	0.840198
67.6	0.839919
67.6667	0.840186
67.7333	0.840354
67.8	0.839841
67.8667	0.840202
67.9333	0.84066
68	0.840782
68.0667	0.841217
68.1333	0.841279
68.2	0.84124
68.2667	0.84106
68.3333	0.841107
68.4	0.840852
68.4667	0.840966
68.5333	0.840829
68.6	0.84097
68.6667	0.841264
68.7333	0.841291
68.8	0.841072
68.8667	0.841173
68.9333	0.841424
69	0.841271
69.0667	0.841373
69.1333	0.841393
69.2	0.841185
69.2667	0.841279
69.3333	0.841197
69.4	0.841373
69.4667	0.841358
69.5333	0.841162
69.6	0.841021
69.6667	0.841338
69.7333	0.841209
69.8	0.841267
69.8667	0.840966
69.9333	0.84097
70	0.841542
70.0667	0.841808
70.1333	0.841887
70.2	0.84184
70.2667	0.842212
70.3333	0.842384
