time_sec	Dynamic_density
63.5333	0.0272274
63.6	0.0775793
63.6667	0.00853502
63.7333	0.0363894
63.8	0.00530598
63.8667	0.00604662
63.9333	0.0188805
64	0.0234968
64.0667	0.0102044
64.1333	0.00810788
64.2	0.0116583
64.2667	0.0382116
64.3333	0.0199307
64.4	0.0124734
64.4667	0.030045
64.5333	0.0401201
64.6	0.00695968
64.6667	0.012587
64.7333	0.00958132
64.8	0.0106864
64.8667	0.0227953
64.9333	0.0316125
65	0.0272313
65.0667	0.0247782
65.1333	0.0265808
65.2	0.020256
65.2667	0.154438
65.3333	0.0657761
65.4	0.0221644
65.4667	0.0238847
65.5333	0.0311383
65.6	0.0283129
65.6667	0.0321846
65.7333	0.0262712
65.8	0.0233949
65.8667	0.0402455
65.9333	0.0326588
66	0.0249741
66.0667	0.0254209
66.1333	0.0621787
66.2	0.0335797
66.2667	0.0164391
66.3333	0.0429298
66.4	0.0188491
66.4667	0.0149382
66.5333	0.0401945
66.6	0.0207341
66.6667	0.0260792
66.7333	0.0216863
66.8	0.0206322
66.8667	0.0180928
66.9333	0.171845
67	0.0334621
67.0667	0.0567904
67.1333	0.0760902
67.2	0.0452575
67.2667	0.0221683
67.3333	0.045042
67.4	0.0337168
67.4667	0.038435
67.5333	0.0360485
67.6	0.0476832
67.6667	0.053867
67.7333	0.0333877
67.8	0.0374397
67.8667	0.0430278
67.9333	0.0299431
68	0.0299627
68.0667	0.0359309
68.1333	0.0275527
68.2	0.046249
68.2667	0.0467898
68.3333	0.0319534
68.4	0.0334582
68.4667	0.0469779
68.5333	0.029128
68.6	0.0448539
68.6667	0.0269649
68.7333	0.0373574
68.8	0.0310835
68.8667	0.0395871
68.9333	0.0304133
69	0.154794
69.0667	0.044607
69.1333	0.0460452
69.2	0.0778223
69.2667	0.0455005
69.3333	0.0320083
69.4	0.0386623
69.4667	0.0552503
69.5333	0.0386976
69.6	0.0412996
69.6667	0.0421069
69.7333	0.0570921
69.8	0.0312559
69.8667	0.0520566
69.9333	0.0424596
70	0.0336346
70.0667	0.0300881
70.1333	0.0355116
70.2	0.0429612
70.2667	0.0377022
70.3333	0.0306485
70.4	0.0353706
70.4667	0.0360054
70.5333	0.0303859
70.6	0.033325
70.6667	0.178981
70.7333	0.0594747
70.8	0.0493487
70.8667	0.0461667
70.9333	0.0224309
71	0.0478596
71.0667	0.0614302
71.1333	0.0358212
71.2	0.0358996
71.2667	0.0439408
71.3333	0.0313303
71.4	0.04099
71.4667	0.0454065
71.5333	0.0401514
71.6	0.0396498
71.6667	0.0538984
71.7333	0.0306289
71.8	0.0264123
71.8667	0.0344732
71.9333	0.0307817
72	0.036942
72.0667	0.0480007
72.1333	0.0343987
72.2	0.0331055
72.2667	0.0347827
72.3333	0.133276
72.4	0.0411625
72.4667	0.0552974
72.5333	0.0317927
72.6	0.0265416
72.6667	0.0363581
72.7333	0.0305701
72.8	0.0389993
72.8667	0.0607718
72.9333	0.0223799
73	0.0406648
73.0667	0.0219606
73.1333	0.0296022
73.2	0.0295434
73.2667	0.0314479
73.3333	0.0293357
73.4	0.0256717
73.4667	0.0358682
73.5333	0.0321807
73.6	0.0319103
73.6667	0.0476676
73.7333	0.0333446
73.8	0.0303036
73.8667	0.0357781
73.9333	0.032553
74	0.142952
74.0667	0.0628253
74.1333	0.0424556
74.2	0.0491175
74.2667	0.0562457
74.3333	0.0369733
74.4	0.0318045
74.4667	0.0435803
74.5333	0.0378825
74.6	0.0393755
74.6667	0.0353666
74.7333	0.0589379
74.8	0.0365971
74.8667	0.0361465
74.9333	0.0283521
75	0.0254875
75.0667	0.0230775
75.1333	0.0306446
75.2	0.0325295
75.2667	0.0388543
75.3333	0.0401436
75.4	0.0410684
75.4667	0.0406491
75.5333	0.0483181
75.6	0.0415857
75.6667	0.127653
75.7333	0.0341126
75.8	0.0320514
75.8667	0.0290418
75.9333	0.0386662
76	0.0428554
76.0667	0.0353
